model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,k-center,0.575,0.572,0.572,0.575,0.155,0.155,0.155,0.155,5.289,0.001,0.665,0.498,0.591,0.534,0.725,0.00011,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014944076538085938,0.10718894004821777
xgb,ag,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.322,0.451,0.816,0.802,0.894,0.891,0.871,1.6e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
rf,ag,0.925,0.924,0.924,0.925,0.025,0.026,0.026,0.025,17.289,0.331,0.797,0.742,0.851,0.838,0.866,2.3e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
svc,ag,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,6.143,0.003,0.827,0.795,0.887,0.882,0.89,6e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
logreg,ag,0.85,0.848,0.848,0.85,0.064,0.064,0.064,0.064,9.93,0.107,0.765,0.793,0.897,0.903,0.861,1e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
mlp,ag,0.725,0.722,0.722,0.725,0.031,0.029,0.029,0.031,8.095,0.196,0.778,0.711,0.827,0.809,0.847,6.8e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
naive_bayes,ag,0.462,0.429,0.429,0.462,0.094,0.081,0.081,0.094,5.866,0.001,0.625,0.501,0.614,0.555,0.647,1e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
knn,ag,0.825,0.824,0.824,0.825,0.092,0.092,0.092,0.092,7.67,0.001,0.796,0.752,0.86,0.85,0.867,0.000114,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
xgb,ag,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,4.131,0.405,0.815,0.796,0.89,0.886,0.891,1.8e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
rf,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,19.037,0.529,0.824,0.803,0.893,0.89,0.894,3.2e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
svc,ag,0.85,0.849,0.849,0.85,0.064,0.065,0.065,0.064,7.716,0.006,0.817,0.769,0.869,0.86,0.897,1.7e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
logreg,ag,0.812,0.81,0.81,0.812,0.056,0.056,0.056,0.056,7.162,0.008,0.813,0.749,0.852,0.839,0.881,1e-06,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
mlp,ag,0.762,0.757,0.757,0.762,0.1,0.102,0.102,0.1,8.964,2.241,0.784,0.733,0.846,0.833,0.875,9.4e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
naive_bayes,ag,0.738,0.715,0.715,0.738,0.16,0.178,0.178,0.16,6.104,0.001,0.679,0.55,0.666,0.612,0.733,3e-06,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
knn,ag,0.85,0.85,0.85,0.85,0.05,0.05,0.05,0.05,7.435,0.001,0.784,0.733,0.846,0.833,0.855,3.8e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0014553070068359375,5.270425319671631
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,7.474,0.123,0.354,0.109,0.049,0.118,0.189,1.8e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
rf,lc,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,14.654,0.105,0.258,0.223,0.306,0.242,0.191,9e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.789,0.003,0.258,0.106,0.082,0.108,0.093,4e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.534,0.007,0.263,0.107,0.081,0.109,0.094,1e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,8.451,3.081,0.235,0.177,0.227,0.183,0.158,4.9e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
naive_bayes,lc,0.838,0.832,0.832,0.838,0.064,0.069,0.069,0.064,4.619,0.001,0.392,0.397,0.594,0.532,0.255,1e-06,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.663,0.001,0.29,0.143,0.135,0.143,0.15,6e-05,original,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.112,0.24,0.189,0.105,0.111,0.105,0.156,1.7e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.067,0.455,0.291,0.1,0.058,0.105,0.111,2.8e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.25,0.004,0.249,0.129,0.127,0.129,0.124,1.3e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.686,0.007,0.253,0.117,0.104,0.118,0.108,1e-06,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,8.124,0.174,0.278,0.185,0.22,0.188,0.158,9e-05,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
naive_bayes,lc,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,6.361,0.002,0.183,0.189,0.283,0.212,0.112,2e-06,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.408,0.001,0.265,0.147,0.155,0.148,0.191,0.000124,latent,40,8,1548.1575527191162,0,7.672493357029737e-07,0.0016887187957763672,15.220540523529053
xgb,random,0.85,0.848,0.848,0.85,0.102,0.102,0.102,0.102,7.256,0.214,0.809,0.742,0.847,0.832,0.861,2e-05,original,40,9,,,,,
rf,random,0.838,0.833,0.833,0.838,0.085,0.089,0.089,0.085,17.446,0.421,0.813,0.725,0.831,0.81,0.886,2.8e-05,original,40,9,,,,,
svc,random,0.8,0.796,0.796,0.8,0.073,0.075,0.075,0.073,4.299,0.004,0.731,0.673,0.804,0.783,0.832,8e-06,original,40,9,,,,,
logreg,random,0.762,0.761,0.761,0.762,0.1,0.1,0.1,0.1,6.803,0.006,0.793,0.744,0.853,0.842,0.876,1e-06,original,40,9,,,,,
mlp,random,0.762,0.761,0.761,0.762,0.083,0.082,0.082,0.083,6.306,0.15,0.775,0.672,0.787,0.757,0.852,7.1e-05,original,40,9,,,,,
naive_bayes,random,0.488,0.45,0.45,0.488,0.092,0.094,0.094,0.092,6.384,0.001,0.615,0.413,0.473,0.426,0.673,1e-06,original,40,9,,,,,
knn,random,0.775,0.771,0.771,0.775,0.094,0.095,0.095,0.094,7.669,0.001,0.743,0.685,0.812,0.793,0.806,1.3e-05,original,40,9,,,,,
xgb,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,5.421,0.281,0.816,0.802,0.894,0.891,0.887,2.2e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
rf,k-means,0.9,0.898,0.898,0.9,0.064,0.066,0.066,0.064,15.916,0.243,0.801,0.719,0.829,0.809,0.865,1e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
svc,k-means,0.9,0.898,0.898,0.9,0.064,0.066,0.066,0.064,7.372,0.011,0.766,0.637,0.749,0.71,0.866,1.2e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
logreg,k-means,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,5.41,0.016,0.816,0.806,0.897,0.895,0.898,1e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
mlp,k-means,0.875,0.872,0.872,0.875,0.097,0.101,0.101,0.097,7.853,0.183,0.826,0.773,0.87,0.861,0.893,7.2e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
naive_bayes,k-means,0.812,0.81,0.81,0.812,0.112,0.114,0.114,0.112,7.156,0.001,0.684,0.576,0.701,0.654,0.723,2e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
knn,k-means,0.888,0.887,0.887,0.888,0.083,0.083,0.083,0.083,8.347,0.001,0.8,0.717,0.827,0.806,0.861,0.000132,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
xgb,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,7.774,0.095,0.831,0.795,0.886,0.88,0.888,8e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
rf,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,13.404,0.239,0.816,0.797,0.89,0.887,0.892,1.6e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
svc,k-means,0.9,0.898,0.898,0.9,0.064,0.066,0.066,0.064,7.624,0.004,0.846,0.793,0.882,0.873,0.903,1.3e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
logreg,k-means,0.938,0.934,0.934,0.938,0.097,0.103,0.103,0.097,7.657,0.009,0.811,0.798,0.892,0.89,0.898,1e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
mlp,k-means,0.875,0.87,0.87,0.875,0.088,0.094,0.094,0.088,10.751,0.178,0.818,0.762,0.863,0.852,0.886,6.1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
naive_bayes,k-means,0.862,0.861,0.861,0.862,0.073,0.074,0.074,0.073,4.803,0.002,0.806,0.678,0.784,0.751,0.845,3e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
knn,k-means,0.838,0.836,0.836,0.838,0.05,0.051,0.051,0.05,7.571,0.001,0.748,0.692,0.817,0.799,0.805,1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0021719932556152344,0.4133763313293457
xgb,k-center,0.788,0.785,0.785,0.788,0.05,0.05,0.05,0.05,5.985,0.751,0.64,0.412,0.462,0.421,0.811,1.7e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
rf,k-center,0.712,0.704,0.704,0.712,0.135,0.145,0.145,0.135,14.191,0.165,0.68,0.481,0.559,0.505,0.838,1.4e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
svc,k-center,0.612,0.598,0.598,0.612,0.133,0.141,0.141,0.133,4.748,0.005,0.551,0.25,0.223,0.252,0.649,9e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
logreg,k-center,0.575,0.568,0.568,0.575,0.127,0.127,0.127,0.127,7.848,0.013,0.541,0.279,0.276,0.279,0.58,0.0,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
mlp,k-center,0.462,0.456,0.456,0.462,0.102,0.095,0.095,0.102,7.469,0.142,0.612,0.384,0.428,0.391,0.753,8.9e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
naive_bayes,k-center,0.45,0.42,0.42,0.45,0.061,0.065,0.065,0.061,6.653,0.001,0.534,0.247,0.224,0.249,0.581,2e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
knn,k-center,0.588,0.561,0.561,0.588,0.116,0.136,0.136,0.116,8.093,0.001,0.562,0.307,0.316,0.307,0.697,0.000111,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
xgb,k-center,0.75,0.744,0.744,0.75,0.143,0.147,0.147,0.143,7.868,0.163,0.737,0.576,0.679,0.629,0.819,5e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
rf,k-center,0.725,0.718,0.718,0.725,0.146,0.149,0.149,0.146,15.524,0.234,0.8,0.682,0.791,0.76,0.875,1.7e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
svc,k-center,0.588,0.585,0.585,0.588,0.161,0.161,0.161,0.161,8.516,0.005,0.593,0.371,0.412,0.376,0.655,1.1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
logreg,k-center,0.6,0.594,0.594,0.6,0.151,0.157,0.157,0.151,6.341,0.114,0.583,0.327,0.342,0.328,0.71,1e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
mlp,k-center,0.512,0.509,0.509,0.512,0.139,0.138,0.138,0.139,6.467,0.142,0.569,0.315,0.327,0.315,0.656,9.1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
naive_bayes,k-center,0.612,0.59,0.59,0.612,0.187,0.199,0.199,0.187,6.704,0.001,0.558,0.274,0.261,0.274,0.813,2e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
knn,k-center,0.55,0.515,0.515,0.55,0.083,0.109,0.109,0.083,5.959,0.001,0.55,0.293,0.296,0.293,0.656,1.5e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015513896942138672,0.12157487869262695
xgb,ag,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,6.628,0.163,0.816,0.802,0.894,0.891,0.879,1.7e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
rf,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,16.305,0.329,0.762,0.667,0.786,0.757,0.852,2.1e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
svc,ag,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,7.131,0.004,0.809,0.776,0.876,0.869,0.895,3e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
logreg,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,4.886,0.005,0.817,0.77,0.87,0.861,0.89,0.0,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
mlp,ag,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,11.764,0.157,0.791,0.726,0.837,0.821,0.875,9.5e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
naive_bayes,ag,0.775,0.772,0.772,0.775,0.085,0.087,0.087,0.085,7.19,0.001,0.69,0.539,0.644,0.589,0.712,1e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
knn,ag,0.912,0.912,0.912,0.912,0.064,0.064,0.064,0.064,7.711,0.001,0.784,0.712,0.827,0.808,0.859,0.000117,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
xgb,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,4.478,0.13,0.826,0.793,0.886,0.88,0.834,5e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
rf,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,14.964,0.11,0.815,0.8,0.892,0.89,0.896,8e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
svc,ag,0.938,0.937,0.937,0.938,0.056,0.057,0.057,0.056,7.249,0.005,0.804,0.74,0.847,0.832,0.89,1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
logreg,ag,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,7.748,0.107,0.817,0.791,0.886,0.882,0.904,1e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
mlp,ag,0.9,0.898,0.898,0.9,0.05,0.052,0.052,0.05,9.459,3.996,0.802,0.739,0.847,0.832,0.878,8.5e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
naive_bayes,ag,0.912,0.912,0.912,0.912,0.05,0.051,0.051,0.05,5.28,0.001,0.81,0.693,0.799,0.77,0.848,2e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
knn,ag,0.888,0.886,0.886,0.888,0.025,0.026,0.026,0.025,6.467,0.001,0.766,0.713,0.833,0.818,0.827,4.3e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0015454292297363281,5.177203178405762
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.153,0.038,0.171,0.112,0.132,0.113,0.098,2.7e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
rf,lc,0.962,0.961,0.961,0.962,0.075,0.078,0.078,0.075,14.94,0.1,0.233,0.151,0.177,0.152,0.135,7e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.665,0.003,0.229,0.117,0.114,0.117,0.114,7e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.208,0.093,0.208,0.117,0.124,0.117,0.112,0.0,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.614,2.631,0.245,0.215,0.297,0.233,0.175,6.8e-05,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
naive_bayes,lc,0.85,0.849,0.849,0.85,0.064,0.063,0.063,0.064,7.267,0.002,0.27,0.262,0.38,0.302,0.231,1e-06,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.531,0.001,0.243,0.143,0.157,0.144,0.175,0.000119,original,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,5.034,0.144,0.168,0.122,0.155,0.125,0.142,2e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.249,0.117,0.2,0.099,0.094,0.099,0.107,7e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.794,0.003,0.235,0.154,0.181,0.156,0.138,7e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.167,0.005,0.274,0.17,0.193,0.171,0.165,1e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.338,0.148,0.278,0.203,0.254,0.21,0.181,8.1e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
naive_bayes,lc,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,7.542,0.001,0.218,0.237,0.365,0.282,0.171,3e-06,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
knn,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,5.583,0.001,0.257,0.192,0.244,0.199,0.187,2.8e-05,latent,40,9,261.2305495738983,0,8.291045298305215e-07,0.0017597675323486328,12.341290950775146
xgb,random,0.79,0.788,0.788,0.79,0.058,0.059,0.059,0.058,7.263,0.105,0.818,0.716,0.821,0.797,0.889,2e-05,original,50,5,,,,,
rf,random,0.68,0.672,0.672,0.68,0.051,0.051,0.051,0.051,13.879,0.14,0.767,0.648,0.762,0.726,0.85,1e-05,original,50,5,,,,,
svc,random,0.73,0.721,0.721,0.73,0.06,0.062,0.062,0.06,7.69,0.006,0.763,0.679,0.799,0.773,0.833,1e-05,original,50,5,,,,,
logreg,random,0.74,0.732,0.732,0.74,0.097,0.106,0.106,0.097,7.793,0.008,0.773,0.698,0.816,0.794,0.843,0.0,original,50,5,,,,,
mlp,random,0.72,0.712,0.712,0.72,0.098,0.101,0.101,0.098,9.057,0.142,0.777,0.675,0.79,0.76,0.856,2.3e-05,original,50,5,,,,,
naive_bayes,random,0.59,0.553,0.553,0.59,0.08,0.098,0.098,0.08,5.24,0.001,0.537,0.362,0.42,0.373,0.611,2e-06,original,50,5,,,,,
knn,random,0.73,0.724,0.724,0.73,0.075,0.073,0.073,0.075,6.104,0.001,0.727,0.621,0.743,0.704,0.791,9.2e-05,original,50,5,,,,,
xgb,k-means,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,4.635,0.052,0.831,0.803,0.892,0.888,0.872,3.2e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
rf,k-means,0.9,0.9,0.9,0.9,0.071,0.071,0.071,0.071,19.246,0.479,0.783,0.68,0.793,0.764,0.867,3.5e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
svc,k-means,0.88,0.876,0.876,0.88,0.108,0.112,0.112,0.108,7.244,0.005,0.8,0.729,0.838,0.821,0.885,7e-06,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
logreg,k-means,0.9,0.899,0.899,0.9,0.063,0.064,0.064,0.063,8.338,0.93,0.816,0.775,0.874,0.866,0.886,1e-06,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
mlp,k-means,0.81,0.809,0.809,0.81,0.139,0.14,0.14,0.139,8.918,0.131,0.81,0.719,0.826,0.805,0.89,7.4e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
naive_bayes,k-means,0.71,0.695,0.695,0.71,0.153,0.168,0.168,0.153,8.576,0.001,0.679,0.615,0.757,0.725,0.769,2e-06,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
knn,k-means,0.81,0.81,0.81,0.81,0.092,0.091,0.091,0.092,5.497,0.001,0.775,0.693,0.81,0.787,0.858,0.000113,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
xgb,k-means,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,5.407,0.025,0.829,0.798,0.889,0.884,0.858,1.9e-05,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
rf,k-means,0.94,0.94,0.94,0.94,0.058,0.058,0.058,0.058,16.36,0.238,0.802,0.787,0.885,0.882,0.89,1.7e-05,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
svc,k-means,0.87,0.87,0.87,0.87,0.081,0.081,0.081,0.081,7.767,0.006,0.832,0.779,0.874,0.865,0.901,1.8e-05,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
logreg,k-means,0.9,0.899,0.899,0.9,0.071,0.072,0.072,0.071,7.56,0.124,0.812,0.77,0.87,0.862,0.884,1e-06,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
mlp,k-means,0.8,0.799,0.799,0.8,0.122,0.123,0.123,0.122,9.09,0.113,0.812,0.748,0.852,0.838,0.883,8.1e-05,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
naive_bayes,k-means,0.8,0.796,0.796,0.8,0.084,0.084,0.084,0.084,6.434,0.001,0.789,0.648,0.755,0.716,0.828,3e-06,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
knn,k-means,0.77,0.768,0.768,0.77,0.112,0.114,0.114,0.112,7.519,0.001,0.739,0.686,0.815,0.797,0.833,3.8e-05,latent,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0023412704467773438,0.4999983310699463
xgb,k-center,0.76,0.757,0.757,0.76,0.049,0.049,0.049,0.049,12.541,0.072,0.742,0.631,0.75,0.712,0.83,2.8e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0015048980712890625,0.1281285285949707
rf,k-center,0.67,0.666,0.666,0.67,0.081,0.08,0.08,0.081,19.135,0.297,0.748,0.608,0.718,0.672,0.854,1.9e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0015048980712890625,0.1281285285949707
svc,k-center,0.58,0.565,0.565,0.58,0.093,0.1,0.1,0.093,9.11,0.005,0.574,0.302,0.302,0.302,0.226,1.1e-05,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0015048980712890625,0.1281285285949707
logreg,k-center,0.59,0.582,0.582,0.59,0.124,0.128,0.128,0.124,7.825,0.114,0.484,0.164,0.099,0.175,0.661,1e-06,original,50,5,1754.0809109210968,0,8.383430617773244e-07,0.0015048980712890625,0.1281285285949707
