model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.999,0.114,0.22,0.216,0.272,0.231,0.134,2.6e-05,latent,20,5,2729.7552020549774,0,7.885652332925102e-07,0.0017468929290771484,12.751348495483398
naive_bayes,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.458,0.002,0.259,0.202,0.214,0.203,0.208,2e-06,latent,20,5,2729.7552020549774,0,7.885652332925102e-07,0.0017468929290771484,12.751348495483398
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.943,0.001,0.21,0.22,0.291,0.244,0.149,3.2e-05,latent,20,5,2729.7552020549774,0,7.885652332925102e-07,0.0017468929290771484,12.751348495483398
xgb,random,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,3.78,0.047,0.737,0.691,0.752,0.736,0.828,6e-06,original,20,6,,,,,
rf,random,0.75,0.739,0.739,0.75,0.137,0.148,0.148,0.137,15.453,0.205,0.772,0.705,0.757,0.739,0.85,6e-06,original,20,6,,,,,
svc,random,0.8,0.797,0.797,0.8,0.15,0.152,0.152,0.15,4.909,0.002,0.749,0.709,0.771,0.757,0.822,8e-06,original,20,6,,,,,
logreg,random,0.8,0.793,0.793,0.8,0.1,0.104,0.104,0.1,8.128,0.212,0.73,0.741,0.816,0.82,0.864,1.4e-05,original,20,6,,,,,
mlp,random,0.75,0.742,0.742,0.75,0.177,0.187,0.187,0.177,9.88,2.355,0.785,0.73,0.784,0.769,0.862,1e-05,original,20,6,,,,,
naive_bayes,random,0.675,0.671,0.671,0.675,0.17,0.173,0.173,0.17,5.601,0.002,0.734,0.689,0.751,0.735,0.777,2e-06,original,20,6,,,,,
knn,random,0.825,0.822,0.822,0.825,0.1,0.102,0.102,0.1,7.693,0.001,0.767,0.696,0.748,0.729,0.84,2e-05,original,20,6,,,,,
xgb,k-means,0.9,0.897,0.897,0.9,0.122,0.127,0.127,0.122,6.634,0.035,0.694,0.685,0.765,0.76,0.784,5e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
rf,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,16.679,0.211,0.751,0.682,0.735,0.714,0.841,5e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,4.573,0.002,0.761,0.669,0.715,0.692,0.858,4e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
logreg,k-means,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,6.354,0.006,0.786,0.731,0.784,0.769,0.87,5e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
mlp,k-means,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,5.876,1.438,0.798,0.73,0.78,0.763,0.876,3.3e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
naive_bayes,k-means,0.75,0.748,0.748,0.75,0.079,0.08,0.08,0.079,3.757,0.001,0.74,0.7,0.763,0.749,0.78,1e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
knn,k-means,0.875,0.868,0.868,0.875,0.194,0.207,0.207,0.194,5.492,0.001,0.768,0.68,0.726,0.704,0.858,1e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
xgb,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,5.138,0.199,0.749,0.721,0.785,0.775,0.832,3e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
rf,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,18.4,0.733,0.754,0.724,0.786,0.776,0.842,1.8e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
svc,k-means,0.775,0.767,0.767,0.775,0.146,0.158,0.158,0.146,4.962,0.003,0.785,0.717,0.768,0.75,0.862,4e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
logreg,k-means,0.75,0.736,0.736,0.75,0.137,0.148,0.148,0.137,7.843,0.006,0.787,0.735,0.788,0.774,0.871,1e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
mlp,k-means,0.65,0.639,0.639,0.65,0.122,0.131,0.131,0.122,5.975,0.038,0.781,0.737,0.792,0.78,0.866,1.5e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
naive_bayes,k-means,0.7,0.682,0.682,0.7,0.1,0.111,0.111,0.1,3.479,0.002,0.677,0.653,0.73,0.716,0.752,2e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
knn,k-means,0.825,0.824,0.824,0.825,0.061,0.06,0.06,0.061,7.849,0.001,0.782,0.694,0.74,0.719,0.844,2.2e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016856193542480469,0.5525107383728027
xgb,k-center,0.8,0.789,0.789,0.8,0.17,0.182,0.182,0.17,7.101,0.229,0.695,0.667,0.74,0.726,0.751,4e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
rf,k-center,0.65,0.637,0.637,0.65,0.146,0.143,0.143,0.146,18.868,0.348,0.728,0.631,0.675,0.65,0.828,8e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
svc,k-center,0.65,0.634,0.634,0.65,0.094,0.098,0.098,0.094,4.612,0.003,0.696,0.577,0.611,0.587,0.806,5e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
logreg,k-center,0.675,0.668,0.668,0.675,0.061,0.06,0.06,0.061,10.767,0.293,0.71,0.698,0.774,0.769,0.81,7e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
mlp,k-center,0.6,0.584,0.584,0.6,0.184,0.193,0.193,0.184,9.742,2.184,0.72,0.642,0.694,0.67,0.814,1.8e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
naive_bayes,k-center,0.45,0.423,0.423,0.45,0.127,0.138,0.138,0.127,6.373,0.001,0.667,0.605,0.665,0.639,0.667,1e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
knn,k-center,0.725,0.718,0.718,0.725,0.122,0.121,0.121,0.122,6.979,0.001,0.699,0.639,0.7,0.677,0.746,3.5e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
xgb,k-center,0.825,0.809,0.809,0.825,0.127,0.149,0.149,0.127,6.484,0.076,0.648,0.554,0.598,0.57,0.743,6e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
rf,k-center,0.675,0.634,0.634,0.675,0.1,0.157,0.157,0.1,22.053,0.545,0.688,0.57,0.604,0.58,0.79,1.7e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
svc,k-center,0.65,0.638,0.638,0.65,0.146,0.15,0.15,0.146,4.492,0.002,0.696,0.605,0.651,0.625,0.788,4e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
logreg,k-center,0.675,0.669,0.669,0.675,0.127,0.126,0.126,0.127,5.681,0.008,0.716,0.678,0.745,0.729,0.799,6e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
mlp,k-center,0.525,0.52,0.52,0.525,0.122,0.119,0.119,0.122,11.611,0.082,0.693,0.624,0.68,0.655,0.78,2.1e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
naive_bayes,k-center,0.65,0.628,0.628,0.65,0.122,0.134,0.134,0.122,4.408,0.001,0.65,0.501,0.515,0.502,0.777,2e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
knn,k-center,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,5.108,0.001,0.686,0.607,0.659,0.632,0.747,2.8e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0019233226776123047,0.27812647819519043
xgb,ag,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,7.694,5.151,0.725,0.702,0.772,0.762,0.787,4e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
rf,ag,0.85,0.834,0.834,0.85,0.146,0.167,0.167,0.146,21.257,0.528,0.741,0.737,0.807,0.806,0.852,1.7e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
svc,ag,0.775,0.761,0.761,0.775,0.166,0.178,0.178,0.166,3.687,0.002,0.792,0.741,0.794,0.781,0.874,5e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
logreg,ag,0.775,0.759,0.759,0.775,0.094,0.114,0.114,0.094,3.401,0.007,0.723,0.66,0.717,0.696,0.801,8e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
mlp,ag,0.725,0.708,0.708,0.725,0.094,0.108,0.108,0.094,10.531,3.393,0.76,0.713,0.771,0.756,0.843,1.8e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
naive_bayes,ag,0.65,0.638,0.638,0.65,0.094,0.102,0.102,0.094,5.045,0.001,0.739,0.659,0.71,0.687,0.764,1e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
knn,ag,0.825,0.812,0.812,0.825,0.127,0.147,0.147,0.127,11.933,0.001,0.783,0.734,0.788,0.775,0.857,3.4e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,6.326,22.236,0.726,0.706,0.777,0.768,0.809,1.7e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
rf,ag,0.875,0.862,0.862,0.875,0.137,0.16,0.16,0.137,19.06,0.449,0.739,0.719,0.786,0.779,0.824,9e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
svc,ag,0.75,0.743,0.743,0.75,0.0,0.008,0.008,0.0,6.384,0.003,0.785,0.735,0.789,0.776,0.869,5e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,8.129,0.007,0.782,0.751,0.808,0.799,0.872,7e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
mlp,ag,0.675,0.654,0.654,0.675,0.061,0.068,0.068,0.061,5.899,1.322,0.785,0.752,0.809,0.8,0.876,1.9e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
naive_bayes,ag,0.7,0.678,0.678,0.7,0.187,0.223,0.223,0.187,7.688,0.001,0.638,0.645,0.747,0.754,0.766,1e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
knn,ag,0.85,0.837,0.837,0.85,0.122,0.145,0.145,0.122,4.021,0.001,0.779,0.703,0.752,0.733,0.838,3.5e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.002154827117919922,148.83096361160278
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.569,0.355,0.233,0.249,0.336,0.286,0.152,7e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,22.861,0.379,0.238,0.248,0.326,0.278,0.156,1e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.158,0.002,0.221,0.229,0.301,0.253,0.128,3e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.672,0.106,0.215,0.218,0.28,0.236,0.128,1.2e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.425,2.517,0.221,0.231,0.305,0.257,0.134,1.9e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
naive_bayes,lc,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,6.398,0.001,0.305,0.321,0.471,0.443,0.228,1e-06,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.477,0.001,0.236,0.246,0.325,0.277,0.153,1.2e-05,original,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
xgb,lc,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,4.918,0.242,0.258,0.25,0.309,0.267,0.187,5e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,18.771,0.564,0.231,0.246,0.331,0.281,0.186,1.5e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.462,0.002,0.223,0.217,0.27,0.23,0.138,4e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.19,0.007,0.227,0.21,0.252,0.218,0.135,1e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.102,0.038,0.222,0.217,0.272,0.231,0.144,2e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.59,0.001,0.267,0.245,0.291,0.255,0.221,2e-06,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.855,0.001,0.229,0.228,0.289,0.246,0.151,1.3e-05,latent,20,6,3442.5516023635864,0,6.263742109098629e-07,0.0016741752624511719,11.896677494049072
xgb,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,4.548,0.128,0.755,0.693,0.749,0.73,0.835,6e-06,original,20,7,,,,,
rf,random,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,18.218,0.294,0.743,0.688,0.747,0.729,0.836,1e-05,original,20,7,,,,,
svc,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,6.148,0.003,0.769,0.68,0.726,0.705,0.858,5e-06,original,20,7,,,,,
logreg,random,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,3.225,0.006,0.758,0.71,0.768,0.753,0.835,8e-06,original,20,7,,,,,
mlp,random,0.8,0.787,0.787,0.8,0.1,0.121,0.121,0.1,5.617,1.385,0.771,0.709,0.762,0.745,0.849,1.1e-05,original,20,7,,,,,
naive_bayes,random,0.65,0.634,0.634,0.65,0.094,0.098,0.098,0.094,4.227,0.001,0.696,0.612,0.662,0.635,0.696,2e-06,original,20,7,,,,,
knn,random,0.8,0.783,0.783,0.8,0.1,0.122,0.122,0.1,8.392,0.001,0.751,0.658,0.704,0.681,0.805,8e-06,original,20,7,,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,3.92,0.399,0.686,0.661,0.737,0.724,0.759,6e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
rf,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,17.073,0.581,0.716,0.729,0.809,0.815,0.845,1.4e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
svc,k-means,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,3.721,0.003,0.765,0.665,0.708,0.686,0.866,7e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
logreg,k-means,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,6.151,0.006,0.788,0.755,0.811,0.802,0.876,6e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
mlp,k-means,0.75,0.745,0.745,0.75,0.079,0.081,0.081,0.079,3.471,1.309,0.796,0.745,0.797,0.784,0.878,1.2e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
naive_bayes,k-means,0.7,0.674,0.674,0.7,0.1,0.121,0.121,0.1,5.113,0.001,0.64,0.627,0.717,0.707,0.684,2e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
knn,k-means,0.8,0.795,0.795,0.8,0.127,0.13,0.13,0.127,8.487,0.001,0.75,0.688,0.744,0.725,0.837,2e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
xgb,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,6.198,0.015,0.665,0.643,0.724,0.711,0.778,4e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
rf,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,20.022,0.311,0.726,0.707,0.777,0.769,0.799,9e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
svc,k-means,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,6.151,0.002,0.791,0.736,0.788,0.773,0.121,7e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
logreg,k-means,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,6.796,0.005,0.788,0.727,0.779,0.763,0.879,6e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
mlp,k-means,0.65,0.639,0.639,0.65,0.122,0.131,0.131,0.122,7.523,0.021,0.802,0.755,0.806,0.794,0.882,1.6e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
naive_bayes,k-means,0.825,0.821,0.821,0.825,0.187,0.188,0.188,0.187,4.179,0.001,0.613,0.628,0.757,0.792,0.718,2e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
knn,k-means,0.85,0.847,0.847,0.85,0.122,0.125,0.125,0.122,8.404,0.001,0.771,0.717,0.772,0.756,0.856,1e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0016241073608398438,0.3899378776550293
xgb,k-center,0.65,0.633,0.633,0.65,0.094,0.096,0.096,0.094,6.722,0.167,0.627,0.634,0.742,0.75,0.72,7e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
rf,k-center,0.525,0.503,0.503,0.525,0.094,0.087,0.087,0.094,19.807,0.15,0.669,0.617,0.683,0.659,0.737,4e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
svc,k-center,0.575,0.498,0.498,0.575,0.061,0.091,0.091,0.061,7.964,0.002,0.51,0.452,0.668,0.765,0.261,7e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
logreg,k-center,0.575,0.565,0.565,0.575,0.061,0.067,0.067,0.061,8.47,0.011,0.606,0.573,0.653,0.628,0.648,8e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
mlp,k-center,0.55,0.538,0.538,0.55,0.1,0.105,0.105,0.1,6.148,2.514,0.637,0.595,0.667,0.642,0.703,1.2e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
naive_bayes,k-center,0.525,0.51,0.51,0.525,0.146,0.145,0.145,0.146,4.704,0.001,0.618,0.571,0.641,0.614,0.617,2e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
knn,k-center,0.525,0.51,0.51,0.525,0.146,0.145,0.145,0.146,8.366,0.001,0.596,0.592,0.696,0.69,0.641,9e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
xgb,k-center,0.525,0.523,0.523,0.525,0.2,0.202,0.202,0.2,8.129,0.041,0.571,0.539,0.621,0.592,0.594,9e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
rf,k-center,0.475,0.457,0.457,0.475,0.094,0.093,0.093,0.094,15.888,0.539,0.682,0.574,0.613,0.587,0.755,1.9e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
svc,k-center,0.525,0.495,0.495,0.525,0.122,0.108,0.108,0.122,6.659,0.002,0.561,0.553,0.719,0.78,0.278,6e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
logreg,k-center,0.6,0.569,0.569,0.6,0.122,0.119,0.119,0.122,7.865,0.007,0.657,0.634,0.715,0.7,0.717,7e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
mlp,k-center,0.5,0.494,0.494,0.5,0.158,0.157,0.157,0.158,6.266,0.027,0.702,0.619,0.67,0.644,0.78,1.4e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
naive_bayes,k-center,0.575,0.56,0.56,0.575,0.1,0.11,0.11,0.1,6.181,0.001,0.614,0.629,0.754,0.785,0.787,1e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
knn,k-center,0.5,0.483,0.483,0.5,0.158,0.174,0.174,0.158,12.373,0.001,0.553,0.54,0.64,0.62,0.574,1.1e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015001296997070312,0.17697620391845703
xgb,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,5.73,0.455,0.68,0.671,0.754,0.749,0.798,4e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
rf,ag,0.9,0.887,0.887,0.9,0.146,0.169,0.169,0.146,12.94,0.261,0.75,0.708,0.769,0.755,0.844,6e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
svc,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,3.128,0.008,0.76,0.654,0.695,0.672,0.388,6e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
logreg,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,6.412,0.006,0.789,0.718,0.767,0.749,0.866,8e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
mlp,ag,0.775,0.768,0.768,0.775,0.05,0.053,0.053,0.05,7.413,1.317,0.791,0.709,0.755,0.736,0.868,2.2e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
naive_bayes,ag,0.45,0.381,0.381,0.45,0.061,0.076,0.076,0.061,4.288,0.001,0.678,0.645,0.719,0.702,0.717,1e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
knn,ag,0.825,0.812,0.812,0.825,0.127,0.147,0.147,0.127,3.806,0.001,0.775,0.682,0.727,0.706,0.855,2.9e-05,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,5.15,0.141,0.66,0.634,0.714,0.698,0.745,5e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
rf,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,17.06,0.137,0.702,0.698,0.778,0.776,0.805,4e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
svc,ag,0.85,0.843,0.843,0.85,0.122,0.128,0.128,0.122,3.126,0.003,0.794,0.731,0.781,0.765,0.227,7e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
logreg,ag,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,10.643,0.005,0.792,0.725,0.775,0.758,0.879,1.1e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
mlp,ag,0.775,0.767,0.767,0.775,0.122,0.125,0.125,0.122,8.711,1.112,0.806,0.748,0.798,0.785,0.882,1.4e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
naive_bayes,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,7.169,0.001,0.645,0.659,0.764,0.778,0.726,1e-06,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
knn,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,8.928,0.001,0.774,0.689,0.736,0.715,0.851,4.3e-05,latent,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0015475749969482422,146.35325121879578
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,8.651,0.145,0.234,0.249,0.337,0.287,0.153,6e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0017962455749511719,15.885565996170044
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,17.076,0.241,0.236,0.248,0.33,0.28,0.143,5e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0017962455749511719,15.885565996170044
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.382,0.002,0.227,0.195,0.222,0.198,0.132,5e-06,original,20,7,2876.2584171295166,0,8.013819201095584e-07,0.0017962455749511719,15.885565996170044
